race_date,time,track,distance,class,valuetowinner,going,Code,hcap_or_non,AgeRestrictions,race_name,cardno,horse_name,horse_age,last,last2,last3,last4,last5,last6,last7,last8,last9,last10,leveller,speed,jockey_name,jockeyrating,trainer_name,trainerrating,stallion,stallionrating,today,total,odds_numerical,Stall,OffRat,Runners,Horse_DaysSinceRan,RaceType,
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","10","Summer Moon","3","87.0250","45.0450","21.8295","7.1059","7.4558","3.9728","4.4128","0.0000","0.0000","0.0000","7.0514","0.0000","McDonald, P J","0.0000","Johnston, M","1.6846","Sea The Moon (GER)","0.0000","6.5713","192.1541","16.00","3","95","17","19","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","19","Majestic Dawn (IRE)","3","87.9750","44.6632","15.7663","11.6113","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","26.4618","0.0000","Probert, David","0.0000","Cole, P F I","0.7447","Dawn Approach (IRE)","0.0000","4.2500","191.4722","16.00","14","90","17","33","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","2","Antilles (USA)","3","96.8205","29.3633","25.7113","14.0073","5.9332","4.6673","2.3068","0.0000","0.0000","0.0000","6.9814","0.0000","OBrien, Donnacha","0.0000","OBrien, A P","1.4838","War Front (USA)","0.0000","1.7859","189.0609","40.00","13","100","17","27","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","15","Severance","3","74.9359","44.1588","18.9928","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","38.6423","0.0000","Whelan, R P","0.0000","Channon, M R","1.2467","Nathaniel (IRE)","0.0000","7.2999","185.2764","28.00","15","92","17","40","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","14","South Pacific","3","82.6766","43.6153","13.8356","11.0189","7.0192","6.0866","2.5246","0.0000","0.0000","0.0000","6.7416","0.0000","Heffernan, J A","0.0000","OBrien, A P","1.4838","Galileo (IRE)","0.0000","3.3431","178.3454","25.00","8","93","17","40","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","11","Questionare","3","76.2107","34.0072","19.1030","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","35.4082","0.0000","Dettori, L","0.0000","Gosden, J H M","2.1670","Galileo (IRE)","0.0000","5.0999","171.9960","7.50","5","94","17","24","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","9","Almania (IRE)","3","78.0176","33.3216","16.1847","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","33.6408","0.0000","McDonald, James","0.0000","Stoute, Sir Michael","2.2505","Australia","0.0000","4.3331","167.7484","14.00","21","95","17","35","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","18","Eminence (IRE)","3","76.9429","43.5456","15.7956","4.9353","4.9227","0.0000","0.0000","0.0000","0.0000","0.0000","14.5474","0.0000","Lordan, W M","0.0000","OBrien, A P","1.5409","Sea The Stars (IRE)","0.0000","3.2000","165.4304","33.00","19","91","17","40","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","5","Kuwait Currency (USA)","3","70.8155","27.1644","19.0069","13.0338","12.2594","6.0186","2.4791","0.0000","0.0000","0.0000","7.2369","0.0000","Dobbs, Pat","0.0000","Hannon (Jnr), Richard","1.2601","Kittens Joy (USA)","0.0000","2.6999","161.9745","125.00","9","98","17","55","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","16","Great Example","3","77.9910","31.1901","12.2166","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","30.4388","0.0000",,"0.0000","Suroor, Saeed Bin","1.7371","Cape Cross (IRE)","0.0000","5.3999","158.9735","0.00","16","91","17","32","Handicap",
"2019-06-20","17:35:00","Ascot","1m4f ","Class 2","56025","Soft","Flat (Turf)","Handicap","3yo","King George V Stakes (Handicap)","13","Kaloor","3","66.5552","28.8788","21.0696","12.5690","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24.1283","0.0000",,"0.0000","Meehan, B J","0.7350","Nathaniel (IRE)","0.0000","3.8500","157.7858","0.00","12","94","17","27","Handicap",
"2019-06-20","17:40:00","Leopardstown","7f ",,"16327","Good","Flat (Turf)","Non Handicap","2yo","Foran Equine Irish EBF Auction Race (Plus 10)","4","Law Breaker (IRE)","2","99.0870","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","112.0179","0.0000","McDonogh, D P","0.0000","OGrady, E J","1.5619","Lawman (FR)","0.0000","7.0000","219.6668","2.75","5","0","7","21","Non-Handicap",
"2019-06-20","17:40:00","Leopardstown","7f ",,"16327","Good","Flat (Turf)","Non Handicap","2yo","Foran Equine Irish EBF Auction Race (Plus 10)","1","Rebel Tale (USA)","2","88.5900","37.2335","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.2229","0.0000","Coen, Ben M","0.0000","Slattery, Andrew","0.6980","Tale Of The Cat (USA)","0.0000","4.0000","190.7444","2.50","1","0","7","33","Non-Handicap",
"2019-06-20","17:40:00","Leopardstown","7f ",,"16327","Good","Flat (Turf)","Non Handicap","2yo","Foran Equine Irish EBF Auction Race (Plus 10)","3","Real Force","2","60.4857","43.9365","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","55.5800","0.0000","Leonard, Killian","0.0000","OLeary, Gerard","0.5870","Lethal Force (IRE)","0.0000","3.6000","164.1891","3.00","4","0","7","32","Non-Handicap",
"2019-06-20","17:40:00","Leopardstown","7f ",,"16327","Good","Flat (Turf)","Non Handicap","2yo","Foran Equine Irish EBF Auction Race (Plus 10)","2","Galactic Grey (IRE)","2","65.2010","19.7094","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","38.3134","0.0000","McCullagh, N G","0.0000","Condon, K J","0.3810","Dark Angel (IRE)","0.0000","-0.3000","123.3048","6.00","7","0","7","13","Non-Handicap",
"2019-06-20","17:40:00","Leopardstown","7f ",,"16327","Good","Flat (Turf)","Non Handicap","2yo","Foran Equine Irish EBF Auction Race (Plus 10)","5","One Last Look (IRE)","2","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","Keane, C T","0.0000","Lyons, G M","1.4429","Fastnet Rock (AUS)","0.0000","0.5000","1.9429","8.00","6","0","7",,"Non-Handicap",
"2019-06-20","17:40:00","Leopardstown","7f ",,"16327","Good","Flat (Turf)","Non Handicap","2yo","Foran Equine Irish EBF Auction Race (Plus 10)","6","One Voice (IRE)","2","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","Foley, Shane","0.0000","Harrington, Mrs John","1.1508","Poets Voice","0.0000","0.6000","1.7508","12.00","2","0","7",,"Non-Handicap",
"2019-06-20","17:40:00","Leopardstown","7f ",,"16327","Good","Flat (Turf)","Non Handicap","2yo","Foran Equine Irish EBF Auction Race (Plus 10)","7","Sondheim (IRE)","2","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","Hayes, C D","0.0000","Farrell, W T","0.5334","Born To Sea (IRE)","0.0000","1.1000","1.6334","33.00","3","0","7",,"Non-Handicap",
"2019-06-20","17:45:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 1)","2","Gold Arch","3","62.1100","33.8139","8.3326","6.1832","3.4108","0.0000","0.0000","0.0000","0.0000","0.0000","11.2136","0.0000","Mulrennan, Paul","0.0000","Lanigan, D R","0.5771","Archipenko (USA)","0.0000","5.2000","130.8413","2.50","6","61","10","17","Handicap",
"2019-06-20","17:45:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 1)","3","Picture Poet (IRE)","3","65.2900","21.8933","13.3380","8.9703","5.3840","3.4388","3.1476","1.6673","1.1483","1.8877","0.0000","0.0000","Curtis, B A","0.0000","Spiller, Henry","0.2253","Camacho","0.0000","0.7616","127.1522","7.00","5","59","10","20","Handicap",
"2019-06-20","17:45:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 1)","1","Kensington Art","3","52.9800","23.9490","15.2422","9.2158","4.7625","3.7257","3.4849","2.0238","0.0000","0.0000","3.0743","0.0000","Hamilton, Tony","0.0000","Fahey, R A","0.9885","Dutch Art","0.0000","0.3500","119.7968","4.00","3","62","10","14","Handicap",
"2019-06-20","17:45:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 1)","4","Stone Cougar (USA)","3","58.2700","25.0538","10.9957","7.1329","4.0181","0.0000","0.0000","0.0000","0.0000","0.0000","11.2022","0.0000","Beasley, Connor","0.0000","Johnston, M","1.4477","Kittens Joy (USA)","0.0000","1.4000","119.5203","2.75","7","57","10","2","Handicap",
"2019-06-20","17:45:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 1)","5","Fame N Fortune","3","54.0750","21.4830","8.6963","8.5252","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","15.6199","0.0000","Stott, Kevin","0.0000","Tuite, Joseph","0.3703","Thewayyouare (USA)","0.0000","1.0000","109.7697","7.00","9","56","10","12","Handicap",
"2019-06-20","17:45:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 1)","6","Lady Shanawell (IRE)","3","56.3766","18.0123","9.2762","4.8490","3.0902","0.0000","0.0000","0.0000","0.0000","0.0000","8.9712","0.0000","Mullen, Andrew","0.0000","Haslam, B M R","0.5359","Lord Shanakill (USA)","0.0000","1.2000","102.3114","22.00","10","51","10","19","Handicap",
"2019-06-20","17:45:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 1)","7","Tunky","3","37.6050","24.8647","9.5298","8.2715","4.3962","3.0724","2.6472","2.1712","1.4797","1.2883","0.0000","0.0000","Sullivan, James P","0.0000","Given, J G","0.3729","Gregorian (USA)","0.0000","1.6000","97.2991","22.00","8","50","10","7","Handicap",
"2019-06-20","17:45:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 1)","8","Preservation","3","34.9000","22.5643","7.2295","5.2802","4.7967","0.0000","0.0000","0.0000","0.0000","0.0000","8.9891","0.0000","Scott, Rowan","0.0000","OKeeffe, Jedd","0.8507","Kyllachy","0.0000","1.7000","86.3106","16.00","2","46","10","22","Handicap",
"2019-06-20","17:45:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 1)","9","Amber Rock (USA)","3","38.3049","16.8781","8.6389","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","17.1253","0.0000","McHugh, B","0.0000","Eyre, J L","0.6397","Australia","0.0000","1.5000","83.0869","20.00","4","45","10","82","Handicap",
"2019-06-20","17:45:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 1)","10","Yasmin From York","3","26.6800","17.2656","7.4869","4.0893","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9.8723","0.0000","Hardie, Cameron","0.0000","Rothwell, B S","0.1323","Sixties Icon","0.0000","1.5000","67.0264","66.00","1","45","10","23","Handicap",
"2019-06-20","17:50:00","Lingfield","6f ","Class 6","3105","Standard","All Weather","Handicap","3yo+","Visit attheraces.com Handicap","2","Papa Delta","5","67.8750","21.7074","18.2125","8.8361","6.1824","2.2416","3.6072","2.1691","1.5968","0.8553","0.0000","0.0000","Downing, George","0.0000","Carroll, A W","1.2141","Makfi","0.0000","9.7770","144.2745","6.00","11","58","10","19","Handicap",
"2019-06-20","17:50:00","Lingfield","6f ","Class 6","3105","Standard","All Weather","Handicap","3yo+","Visit attheraces.com Handicap","7","Billyoakes (IRE)","7","75.7000","28.6147","13.2184","5.3347","4.5511","3.8227","3.0618","2.2695","1.2511","2.1754","0.0000","0.0000","Mitchell, Jack","0.0000","Wallis, Charlie","0.6718","Kodiac","0.0000","3.4576","144.1287","9.00","8","57","10","24","Handicap",
"2019-06-20","17:50:00","Lingfield","6f ","Class 6","3105","Standard","All Weather","Handicap","3yo+","Visit attheraces.com Handicap","5","Daring Guest (IRE)","5","64.1900","29.2120","16.8034","9.2077","4.1901","4.9003","3.7198","2.5990","1.6966","0.9507","0.0000","0.0000","Morris, Luke","0.0000","Clover, Tom","0.7041","Fast Company (IRE)","0.0000","4.7340","142.9078","4.00","4","57","10","24","Handicap",
"2019-06-20","17:50:00","Lingfield","6f ","Class 6","3105","Standard","All Weather","Handicap","3yo+","Visit attheraces.com Handicap","1","Napping","6","75.2000","23.7773","10.3569","8.8353","4.5615","4.8240","1.6684","1.5795","1.4027","1.1446","0.0000","0.0000","Malune, Gabriele","0.0000","Murphy, Amy","1.0359","Sleeping Indian","0.0000","2.9636","137.3498","5.50","3","59","10","8","Handicap",
"2019-06-20","17:50:00","Lingfield","6f ","Class 6","3105","Standard","All Weather","Handicap","3yo+","Visit attheraces.com Handicap","8","Maazel (IRE)","5","59.7900","27.9564","12.0676","7.7502","6.4762","5.8128","3.2526","1.8367","1.2965","1.3755","0.0000","0.0000","Winston, Robert","0.0000","Carter, Lee","0.3100","Elzaam (AUS)","0.0000","1.9408","129.8653","7.50","6","56","10","23","Handicap",
"2019-06-20","17:50:00","Lingfield","6f ","Class 6","3105","Standard","All Weather","Handicap","3yo+","Visit attheraces.com Handicap","6","Red Tycoon (IRE)","7","62.6000","15.4620","13.8880","9.4556","4.6491","2.9168","2.1815","1.8898","1.8828","1.1875","0.0000","0.0000","Kirby, Adam","0.0000","Cunningham-Brown, K O","0.5484","Acclamation","0.0000","3.3666","120.0281","4.00","2","57","10","13","Handicap",
"2019-06-20","17:50:00","Lingfield","6f ","Class 6","3105","Standard","All Weather","Handicap","3yo+","Visit attheraces.com Handicap","3","Tavener","7","42.4700","22.4298","12.4453","7.9568","6.3645","5.0374","4.4633","2.5314","1.8206","1.5816","0.0000","0.0000","Dennis, Mr P","0.0000","Griffiths, D C","1.1123","Exceed And Excel (AUS)","0.0000","3.4722","111.6852","14.00","1","58","10","17","Handicap",
"2019-06-20","17:50:00","Lingfield","6f ","Class 6","3105","Standard","All Weather","Handicap","3yo+","Visit attheraces.com Handicap","12","Alaskan Bay (IRE)","4","40.6600","20.8328","10.4727","9.6573","7.0804","4.5962","3.1609","2.7285","1.4760","1.5014","0.0000","0.0000",,"0.0000","Guest, Rae","0.6415","Kodiac","0.0000","2.6633","105.4710","0.00","12","52","10","28","Handicap",
"2019-06-20","17:50:00","Lingfield","6f ","Class 6","3105","Standard","All Weather","Handicap","3yo+","Visit attheraces.com Handicap","9","Cuban Spirit","4","37.7784","19.2259","17.9540","6.8152","4.4071","3.7778","1.6472","0.0000","0.0000","0.0000","4.2954","0.0000","Shepherd, Callum","0.0000","Carter, Lee","0.1850","Harbour Watch (IRE)","0.0000","2.1003","98.1863","28.00","7","56","10","99","Handicap",
"2019-06-20","17:50:00","Lingfield","6f ","Class 6","3105","Standard","All Weather","Handicap","3yo+","Visit attheraces.com Handicap","10","Mercers","5","34.8506","16.8037","10.1669","8.8193","7.0844","3.6534","2.1100","1.6113","1.5039","1.6805","0.0000","0.0000","Haynes, Joey","0.0000","Butler, P","0.3552","Piccolo","0.0000","2.9768","91.6160","50.00","5","56","10","61","Handicap",
"2019-06-20","17:50:00","Lingfield","6f ","Class 6","3105","Standard","All Weather","Handicap","3yo+","Visit attheraces.com Handicap","4","Kingsley Klarion (IRE)","6","34.2139","16.8133","13.8530","5.8444","3.3330","2.5130","1.7750","1.2999","1.1076","1.8602","0.0000","0.0000","Clark, Tim","0.0000","Butler, John","0.8464","Arcano (IRE)","0.0000","3.7383","87.1981","4.50","10","57","10","70","Handicap",
"2019-06-20","17:50:00","Lingfield","6f ","Class 6","3105","Standard","All Weather","Handicap","3yo+","Visit attheraces.com Handicap","11","Jeopardy John","4","31.4917","15.4755","15.2147","4.8739","4.3503","3.8277","2.5410","2.0502","1.1543","1.0259","0.0000","0.0000",,"0.0000","Attwater, M J","0.3970","Delegator","0.0000","1.7563","84.1585","0.00","9","55","10","195","Handicap",
"2019-06-20","18:00:00","Ffos Las","2m ","Class 4","4614","Good To Soft","National Hunt","Handicap","5yo+","Velindre Cancer Charity Novices Handicap Chase","2","Topofthecotswolds (IRE)","5","83.7636","34.0964","12.8988","10.8360","5.2798","2.7620","2.9602","1.6786","0.0000","0.0000","3.2917","0.0000","Twiston-Davies, Mr S","0.0000","Twiston-Davies, N A","0.8099","Arcadio (GER)","0.0000","2.3000","160.6772","2.25",,"114","5","44","Handicap Novices Chase",
"2019-06-20","18:00:00","Ffos Las","2m ","Class 4","4614","Good To Soft","National Hunt","Handicap","5yo+","Velindre Cancer Charity Novices Handicap Chase","4","Grania Omalley (IRE)","6","79.1200","19.4346","11.4818","11.5422","8.0383","5.8337","5.6069","2.1223","2.2565","1.6401","0.0000","0.0000","Wedge, Mr A","0.0000","Williams, Evan","0.5490","Beat Hollow","0.0000","3.2667","150.8921","2.50",,"110","5","13","Handicap Novices Chase",
"2019-06-20","18:00:00","Ffos Las","2m ","Class 4","4614","Good To Soft","National Hunt","Handicap","5yo+","Velindre Cancer Charity Novices Handicap Chase","1","Free Stone Hill (IRE)","9","74.2030","26.8948","15.4519","7.0104","3.4788","4.3225","2.6245","2.5494","1.1180","1.7618","0.0000","0.0000","OBrien, T J","0.0000","Bradley, J M","0.2271","Beneficial","0.0000","1.7118","141.3541","5.00",,"117","5","360","Handicap Novices Chase",
"2019-06-20","18:00:00","Ffos Las","2m ","Class 4","4614","Good To Soft","National Hunt","Handicap","5yo+","Velindre Cancer Charity Novices Handicap Chase","5","Finleys Eyes (IRE)","6","52.1541","33.9320","14.6053","5.0769","3.8314","0.0000","0.0000","0.0000","0.0000","0.0000","11.7712","0.0000","Skelton, Harry","0.0000","Skelton, Daniel","1.4003","Beneficial","0.0000","2.0333","124.8045","2.75",,"108","5","223","Handicap Novices Chase",
"2019-06-20","18:00:00","Ffos Las","2m ","Class 4","4614","Good To Soft","National Hunt","Handicap","5yo+","Velindre Cancer Charity Novices Handicap Chase","3","Mon Eldorado (FR)","7","42.3451","22.8082","10.0586","6.0869","5.6132","2.7542","2.8868","1.1246","0.0000","0.0000","2.4270","0.0000","Bowen, Mr J C","0.0000","Bowen, P","0.7994","Gentlewave (IRE)","0.0000","1.7000","98.6041","10.00",,"110","5","78","Handicap Novices Chase",
"2019-06-20","18:15:00","Leopardstown","7f ",,"7632","Good","Flat (Turf)","Non Handicap","3yo+","Get Your Free Trial Now At racingtv.com Maiden","10","The Mpex Kid (IRE)","3","77.0951","21.6729","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","44.0278","0.0000","McDonogh, D P","0.0000","Love, Mrs D A","0.3499","Tamayuz","0.0000","2.3000","145.4457","3.33","1","0","12","29","Maiden",
"2019-06-20","18:15:00","Leopardstown","7f ",,"7632","Good","Flat (Turf)","Non Handicap","3yo+","Get Your Free Trial Now At racingtv.com Maiden","4","Candy Man (IRE)","3","81.4018","21.2731","12.5402","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","27.7494","0.0000","Gallagher, Mark","0.0000","Harty, Edward P","0.1518","Zoffany (IRE)","0.0000","0.7000","143.8163","8.50","8","0","12","34","Maiden",
"2019-06-20","18:15:00","Leopardstown","7f ",,"7632","Good","Flat (Turf)","Non Handicap","3yo+","Get Your Free Trial Now At racingtv.com Maiden","9","Split Down South","3","66.7478","22.5914","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","41.1082","0.0000","Foley, Shane","0.0000","Condon, K J","0.3810","Dark Angel (IRE)","0.0000","0.9000","131.7284","3.50","3","0","12","19","Maiden",
"2019-06-20","18:15:00","Leopardstown","7f ",,"7632","Good","Flat (Turf)","Non Handicap","3yo+","Get Your Free Trial Now At racingtv.com Maiden","5","Clockers Corner (IRE)","3","66.7978","17.5730","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.2059","0.0000","ODonoghue, C","0.0000","Oxx, John M","0.5262","No Nay Never (USA)","0.0000","0.7000","122.8028","6.50","11","0","12","19","Maiden",
"2019-06-20","18:15:00","Leopardstown","7f ",,"7632","Good","Flat (Turf)","Non Handicap","3yo+","Get Your Free Trial Now At racingtv.com Maiden","7","Memsie (IRE)","3","55.0418","24.1470","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","38.2087","0.0000","Keane, C T","0.0000","Browne, W P","0.0208","Exceed And Excel (AUS)","0.0000","1.2000","118.6183","4.00","6","0","12","29","Maiden",
"2019-06-20","18:15:00","Leopardstown","7f ",,"7632","Good","Flat (Turf)","Non Handicap","3yo+","Get Your Free Trial Now At racingtv.com Maiden","3","Myth Creation (USA)","4","51.9509","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","58.7305","0.0000","Crosse, S M","0.0000","OBrien, Joseph Patrick","1.2587","More Than Ready (USA)","0.0000","1.4000","113.3402","16.00","10","0","12","37","Maiden",
"2019-06-20","18:15:00","Leopardstown","7f ",,"7632","Good","Flat (Turf)","Non Handicap","3yo+","Get Your Free Trial Now At racingtv.com Maiden","12","Tracing (IRE)","3","41.1400","27.8764","14.8671","5.8582","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","16.2801","0.0000","Beggy, P B","0.0000","OBrien, A P","1.4009","Galileo (IRE)","0.0000","1.3000","108.7227","9.00","7","66","12","19","Maiden",
"2019-06-20","18:15:00","Leopardstown","7f ",,"7632","Good","Flat (Turf)","Non Handicap","3yo+","Get Your Free Trial Now At racingtv.com Maiden","8","Rule The Sea","3","50.3749","20.8614","9.4196","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20.8562","0.0000","Coakley, Mr R ","0.0000","Collins, Tracey","0.8803","Born To Sea (IRE)","0.0000","1.2000","103.5924","66.00","2","0","12","54","Maiden",
"2019-06-20","18:15:00","Leopardstown","7f ",,"7632","Good","Flat (Turf)","Non Handicap","3yo+","Get Your Free Trial Now At racingtv.com Maiden","2","Balletto (IRE)","4","34.0146","20.2138","8.2220","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","17.3511","0.0000","Carroll, G F","0.0000","Mullins, Emmet","1.0977","Kodiac","0.0000","0.4000","81.2991","66.00","9","0","12","314","Maiden",
"2019-06-20","18:15:00","Leopardstown","7f ",,"7632","Good","Flat (Turf)","Non Handicap","3yo+","Get Your Free Trial Now At racingtv.com Maiden","11","Zaamar (IRE)","3","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","McCullagh, N G","0.0000","Halford, M","1.1332","Tamayuz","0.0000","1.0000","2.1332","5.50","4","0","12",,"Maiden",
"2019-06-20","18:15:00","Leopardstown","7f ",,"7632","Good","Flat (Turf)","Non Handicap","3yo+","Get Your Free Trial Now At racingtv.com Maiden","6","Enda The Dragon (IRE)","3","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","Colgan, R C","0.0000","Mullholland, Anthony","0.1836","Olympic Glory (IRE)","0.0000","1.2000","1.3836","80.00","12","0","12",,"Maiden",
"2019-06-20","18:15:00","Leopardstown","7f ",,"7632","Good","Flat (Turf)","Non Handicap","3yo+","Get Your Free Trial Now At racingtv.com Maiden","1","Chico One (IRE)","4","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","Cleary, R P","0.0000","Comer, Luke","0.0666","Casamento (IRE)","0.0000","-0.1000","-0.0334","66.00","5","0","12",,"Maiden",
"2019-06-20","18:20:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 2)","1","Rich Cummins","3","64.0250","19.2760","15.1850","9.8108","6.0018","3.6262","2.0908","1.5520","0.0000","0.0000","2.9355","0.0000","Beasley, Connor","0.0000","Johnston, M","1.4477","Dalakhani (IRE)","0.0000","2.0000","127.9508","2.50","7","61","8","23","Handicap",
"2019-06-20","18:20:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 2)","4","Ritchie Star (IRE)","3","67.6900","20.8876","9.7289","7.6079","3.1986","0.0000","0.0000","0.0000","0.0000","0.0000","10.7492","0.0000","Mullen, Andrew","0.0000","Haslam, B M R","0.5359","Lilbourne Lad (IRE)","0.0000","1.1000","121.4981","5.50","2","57","8","21","Handicap",
"2019-06-20","18:20:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 2)","2","Play It By Ear (IRE)","3","44.5000","16.0546","14.9188","6.5739","5.5349","0.0000","0.0000","0.0000","0.0000","0.0000","10.8996","0.0000","Tudhope, Daniel","0.0000","OMeara, D","1.3315","Dragon Pulse (IRE)","0.0000","0.0000","99.8132","2.75","9","61","8","23","Handicap",
"2019-06-20","18:20:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 2)","3","Theatro (IRE)","3","44.8387","19.7501","7.5052","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","18.4258","0.0000","Lee, G","0.0000","OKeeffe, Jedd","0.8507","Camelot","0.0000","0.3000","91.6705","2.50","3","58","8","32","Handicap",
"2019-06-20","18:20:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 2)","7","Amourie","3","39.7900","17.5795","10.7985","7.1700","3.4868","0.0000","0.0000","0.0000","0.0000","0.0000","9.3351","0.0000","Lee, Clifford","0.0000","Craggs, R","0.1081","Haafhd","0.0000","1.3000","89.5680","66.00","8","48","8","21","Handicap",
"2019-06-20","18:20:00","Ripon","1m4f ","Class 6","3429","Good To Soft","Flat (Turf)","Handicap","3yo","Inn At South Stainley Handicap (Div 2)","9","Geyser","3","44.9250","15.4285","7.3532","5.9909","3.8743","2.6196","1.3457","0.0000","0.0000","0.0000","3.2908","0.0000","Murtagh, Connor","0.0000","Murtagh, Barry","0.1365","Gale Force Ten","0.0000","1.8000","86.7645","20.00","1","45","8","23","Handicap",
